628		13		65103		25638		17876		17236		17524		18500		17332		17316		17140		18100		18804		17748		19892		18548		18292		17716		
628		14		64719		30967		21893		20100		19700		22309		19284		20357		18660		20324		21461		19380		21573		21157		20212		19316		
628		15		64735		35416		23301		19124		20981		21045		20004		18932		19476		18052		19924		18180		20228		20020		19988		19188		
629		0		65359		960		944		928		896		944		928		960		960		1120		976		976		896		912		896		512		
629		1		64719		34472		21125		18100		20629		20004		20997		20052		18852		20981		22341		19044		21381		19892		20276		13955		
629		2		64847		36456		23541		22181		24742		25270		23957		25942		24197		24934		28647		23093		25158		22293		23029		14819		
629		3		64687		28102		20212		20725		23365		22181		19716		20308		20421		21925		22165		20437		21589		20501		21429		12995		
629		4		65039		28775		20389		21861		22213		21157		18868		19540		20292		21237		21781		21349		22229		20052		21413		13107		
629		5		64751		23925		16372		19220		18292		17956		16388		16932		16820		17236		18884		19236		19204		17156		17620		11762		
629		6		64751		22565		17716		18596		18052		18276		16324		17156		16308		17764		18356		19348		19700		17172		18356		14035		
629		7		65071		20501		15491		16612		16548		16804		16788		14515		14211		15363		15779		17348		18196		16083		17092		12995		
629		8		64767		24470		18804		21717		20853		22389		22149		18596		17364		18132		18276		20565		20276		18580		20629		13875		
629		9		65039		24149		17812		19668		19732		20389		19140		18356		18500		17236		17812		19812		19956		17300		19460		12643		
629		10		65055		23013		19540		18148		18788		20517		18388		17556		17972		17396		18804		19908		20805		16356		19700		12835		
629		11		65055		23013		19236		17588		18292		17796		17348		16948		18404		19732		19636		21109		24053		18788		19364		14691		
629		12		64703		23109		17748		16035		16372		16916		15939		15747		17524		17780		17348		17284		19076		18260		17524		16420		
629		13		64719		25478		17892		17236		17284		18500		17300		17380		17428		18116		18612		17780		19876		18308		18068		17764		
629		14		64703		31239		22133		20340		20004		22373		19092		20357		18564		19940		21525		19380		21557		21141		20180		19076		
629		15		65055		35224		23317		19156		20965		21061		19684		19252		19492		18084		20292		18004		20228		20084		20036		19524		
630		0		65343		960		976		912		960		944		1136		928		896		1136		1008		944		960		1136		1104		224		
630		1		64767		34856		21141		18116		20677		20068		21013		19908		18852		21253		22165		19028		21397		19892		19956		13971		
630		2		64703		36424		23477		22149		25094		25286		23989		25958		24437		24710		28983		23093		25142		22325		23013		15139		
630		3		64751		28246		20148		20661		23349		22373		19444		20260		20821		22117		22389		20373		21621		20196		21397		13027		
630		4		64719		28551		20405		21653		22261		21157		18852		19476		20276		21237		21813		21269		22549		20068		21397		13059		
630		5		64767		23749		16372		19268		17876		18004		16388		16628		17156		17076		18884		18916		19316		17204		17940		12034		
630		6		64767		22261		17540		18628		18276		18244		16292		17204		16660		17556		18436		19508		19636		16884		18340		14003		
630		7		65119		20517		15731		16628		16532		16996		16772		14547		14339		15043		15779		17460		17844		16067		17412		12947		
630		8		64719		24454		18788		21733		20613		22165		22213		18564		17332		18052		18292		20437		20276		18628		20709		13875		
630		9		65039		23957		17828		19620		19732		20453		19140		18388		18308		17236		17972		19828		19924		17300		19348		12627		
630		10		64719		23317		19556		18148		18788		20517		18404		17732		17604		17716		18980		20292		20789		16660		19860		12803		
630		11		64767		23397		19204		17636		18276		17796		17316		16996		18420		19764		19588		21061		24389		18756		19348		14499		
630		12		65087		23125		17684		16035		16356		16948		15955		15971		17364		17684		17684		17524		19108		18052		17300		16404		
630		13		65039		25670		17892		17204		17284		18148		17284		17380		17444		18116		18756		17396		20068		18532		18228		17732		
630		14		64703		30935		21957		20148		19700		22357		19124		20357		18676		19940		21397		19556		21557		21365		20533		19076		
630		15		64703		35416		23301		19188		20981		21061		19668		19204		19108		18212		20308		17860		20260		20020		19668		19524		
631		0		65375		1008		928		944		928		896		928		928		1136		1104		1296		1040		960		896		896		208		
631		1		64767		34680		21141		18148		20645		19844		21029		20052		18820		20965		22309		19012		21413		19876		20260		13971		
631		2		64655		36248		23813		22197		24806		25318		23941		25974		24421		24758		28807		23061		25206		22325		23013		14995		
631		3		64735		28038		20148		20661		23333		22293		19428		20292		20789		21925		21909		20469		21557		20212		21397		13011		
631		4		64687		28599		20421		21669		22213		21237		18884		19188		20276		21237		21845		21333		22245		19860		21381		13123		
631		5		65039		23685		16356		19092		18244		17972		16083		16628		17172		17252		19044		19204		19220		17204		17588		11746		
631		6		65039		22645		17732		18644		18100		18244		16340		16852		16660		17540		18756		19348		19668		17204		18340		14067		
631		7		64767		20148		15731		16612		16724		16820		16788		14867		14387		15075		15555		17524		17892		16067		17412		12995		
631		8		65055		24694		18788		21717		20837		22181		22213		18804		17284		18292		18260		20437		20324		18628		20693		13875		
631		9		64751		24085		17876		19620		19716		20405		19092		18372		18356		17252		17956		19428		19956		17284		19524		12611		
631		10		64719		23349		19540		18116		18580		20517		18420		17748		18020		17764		18772		20260		20789		16356		20084		12867		
631		11		65039		23413		19268		17636		18244		18004		17300		16996		18372		19620		19780		20981		24053		18740		19348		14515		
631		12		65039		23141		17716		16051		16644		17012		15987		15779		17380		17556		17684		17300		19092		18292		17300		16420		
631		13		65055		25670		17908		17028		17508		18468		17300		17668		17412		18132		18676		17684		19844		18532		18260		17700		
631		14		64735		30951		21909		20340		20004		22341		19300		20581		18788		19940		21605		19380		21573		21157		20565		19300		
631		15		64751		35448		23013		19124		20965		21109		19988		19284		19156		18228		20308		17860		20228		20020		19972		19476		
632		0		65343		960		912		944		896		928		912		928		1296		1136		1296		1104		912		896		928		240		
632		1		64767		34456		21141		18164		20693		20052		20997		19860		18836		20965		22373		18852		21381		19892		20276		13955		
632		2		64895		36232		23813		22165		24806		25334		23941		25734		24373		24790		29015		23045		25142		22341		23013		15187		
632		3		64751		28086		20180		20645		23013		22277		19716		20244		20837		21989		22309		20741		21541		20196		21413		13011		
632		4		64751		28583		20437		21653		22197		21205		18900		19476		20276		21205		21445		20917		22213		20052		21429		13059		
632		5		65071		23893		16356		19108		18180		18004		16067		16932		17204		17220		19060		19268		19236		17188		17572		11698		
632		6		64751		22261		17716		18964		18084		18260		16308		17172		16308		17556		18404		19492		19668		17188		18308		13987		
632		7		65071		20517		15491		16948		16532		16836		16788		14579		14035		14979		15779		17284		17860		16051		17060		13011		
632		8		64751		24662		18788		22021		20613		22165		22213		18660		17684		18068		18244		20549		20260		18580		20997		13699		
632		9		65055		24117		17844		19620		19748		20421		19172		18372		18372		17044		18020		19828		19908		17332		19540		12611		
632		10		64735		23381		19556		18164		18580		20533		18388		17540		17572		17540		18580		19892		20837		16356		19844		12851		
632		11		65039		23317		19236		17652		18244		18036		17316		16964		18388		19812		19668		21109		23989		18708		19348		14499		
632		12		64767		23125		17700		16067		16660		17012		15955		15747		17348		17700		17396		17492		19076		18052		17316		16452		
632		13		65039		25542		17876		17236		17492		18468		17332		17364		17076		18068		18564		17780		19844		18340		18292		17540		
632		14		64687		31239		21941		20340		20004		22325		19108		20357		18804		19940		21525		19332		21509		21365		20501		19316		
632		15		64751		35368		23029		19476		20901		21029		19972		19268		19476		18084		19956		17844		20260		20068		19684		19460		
633		0		65375		1136		912		928		928		928		928		1008		1136		1104		944		1136		896		896		1120		512		
633		1		64735		34488		21141		18132		20677		20052		20709		19860		18852		20965		22293		18676		21621		19908		20228		13987		
633		2		64703		36456		23813		22149		25094		25302		23957		25734		24261		24790		28999		23061		25110		22325		22997		15139		
633		3		64735		28278		20180		20709		23365		22149		19780		20292		20741		22101		22389		20437		21573		20212		21445		12947		
633		4		64671		28583		20437		21733		22213		21173		18900		19492		19924		21221		21781		20933		22213		20084		21413		13155		
633		5		65071		23701		16708		19284		17908		17972		16067		16612		17188		17220		18820		18900		19236		17220		17588		11762		
633		6		64767		22261		17764		18612		18052		18068		16308		16884		16276		17780		18404		19556		19652		17236		18404		14035		
633		7		65055		20212		15507		16628		16532		16820		16772		14867		14435		14979		15779		17460		18180		16067		17108		12979		
633		8		64735		24454		18772		22053		20629		22533		22229		18660		17668		18068		18116		20533		20324		18596		20709		13843		
633		9		65039		23781		17844		19588		19732		20741		19108		18420		18372		17172		18020		19636		19940		17348		19540		12659		
633		10		29437		57179		5452		42055		46153		54352		1352		58437		25669		46149		25674		1103		9297		13632		62542		25650		
633		11		13053		65371		30027		17477		62535		33862		17476		29762		9288		13389		46157		29778		46431		1353		5196		25657		
633		12		65071		23125		17684		16115		16676		17012		15971		15747		17348		17668		17716		17364		19092		18292		17332		16115		
633		13		64767		25510		17892		17028		17492		18484		17316		17668		17460		18436		18772		17732		19844		18548		18212		17732		
633		14		64655		30919		21941		20132		20004		22373		19300		20581		18564		19924		21573		19444		21509		21173		20533		19076		
633		15		64735		35432		23333		19124		20949		21061		19972		19252		19188		18100		20276		17812		20228		20020		19972		19492		
634		0		65359		1344		912		912		944		944		896		1024		912		1136		976		896		912		944		928		240		
634		1		64735		34504		21141		18148		20725		20052		21013		19892		19060		20949		22309		18660		21381		19892		20292		13971		
634		2		64655		36472		23541		22149		24822		25606		23957		25750		24405		24790		28855		23141		25142		22293		22997		15187		
634		3		64719		28246		20164		20645		23301		22389		19732		20276		20821		22101		22325		20421		21525		20501		21413		12963		
634		4		64751		28775		20437		21653		22213		21173		18900		19188		20276		21221		21477		21269		22549		20068		21413		12787		
634		5		64735		23925		16676		19236		18180		17972		16083		16612		16868		17220		18884		18900		19220		17220		17924		11730		
634		6		64751		22533		17716		18644		18052		18260		16340		16852		16708		17556		18420		19348		19604		17172		18308		14003		
634		7		65071		20517		15491		16628		16580		16804		16788		14563		13987		15075		15779		17300		18180		16051		17108		12995		
634		8		64703		24694		18596		22053		20661		22197		22181		18596		17524		18052		18228		20533		20308		18596		20693		13923		
634		9		64751		23781		17844		19812		19732		20437		19172		18372		18324		17204		17940		19748		19924		17300		19540		12627		
634		10		64719		23365		19348		18148		18580		20517		18692		17732		17636		17700		18596		19860		20821		16340		19844		12851		
634		11		65071		23413		19220		17956		18052		18020		17332		16980		18388		19812		19588		21077		24021		18724		19364		14531		
634		12		64703		23125		17764		16067		16692		17012		15971		15763		17396		17684		17668		17524		19300		18068		17300		16420		
634		13		64751		25718		18212		17220		17316		18452		17316		17668		17492		18452		18660		17700		20084		18500		18276		17716		
634		14		64719		30887		21925		20132		19988		22389		19108		20373		18628		19956		21381		19492		21525		21125		20533		19076		
634		15		64703		35352		23333		19124		20949		21093		19988		19236		19076		18196		20244		17812		20244		20036		19700		19492		
635		0		65375		896		928		928		896		944		944		960		960		1056		960		960		896		896		912		224		
635		1		64751		34456		21157		18164		20693		20036		21013		19860		18836		20981		22293		18820		21381		19924		20244		13955		
635		2		64831		36472		23541		22165		24806		25286		23989		25974		24405		24806		28951		23093		25174		22325		23013		15187		
635		3		64879		28086		20148		20677		23365		22341		19716		19956		20837		21973		22325		20453		21573		20501		21621		12979		
635		4		65071		28615		20437		21877		22261		21125		18900		19172		20260		21221		21781		21285		22229		19860		21397		13059		
635		5		64767		23893		16644		19252		18228		17972		16388		16628		16868		17268		18900		18900		19236		17204		17604		11746		
635		6		64751		22565		17716		18660		18292		18260		16356		16868		16692		17556		18340		19476		19620		17156		18372		14035		
635		7		65087		20148		15699		16580		16516		16772		16980		14531		14371		14995		15971		17412		17844		16019		17092		13155		
635		8		65103		24694		18788		22037		20629		22245		22229		18660		17700		18084		18292		20437		20260		18628		20997		13907		
635		9		64687		24133		17844		19604		19732		20421		19108		18340		18548		17268		18004		19732		19924		17316		19556		12419		
635		10		64703		23301		19556		18164		18804		20517		18420		17748		17924		17668		18580		20276		20805		16356		20068		12803		
635		11		65071		22997		19236		17588		18292		17860		17348		16964		18388		19764		19604		21093		24325		18740		19332		14499		
635		12		65039		23061		17684		16099		16644		16788		15971		15811		17396		17668		17684		17396		19300		18292		17284		16404		
635		13		65039		25654		17892		17236		17284		18484		17316		17348		17508		18452		18772		17620		20084		18548		18244		17748		
635		14		64751		30951		21909		20340		19988		22341		19140		20597		18564		20244		21509		19380		21541		21125		20533		19092		
635		15		64751		35016		22997		19156		20917		21045		19700		19236		19476		18052		20244		17796		20276		20036		19988		19524		
636		0		65295		1136		912		912		1136		960		960		912		1008		1088		976		1136		928		896		896		224		
636		1		64767		34456		21141		18132		20661		20004		21013		19844		18852		20981		22325		19044		21413		19908		20260		14195		
636		2		29437		52878		2140		58711		38242		5731		50782		38245		38495		46433		42609		38746		21858		22103		9562		62779		
636		3		25341		57198		34383		50257		50523		5463		13645		5199		1105		13654		50519		9553		25940		17744		1364		34099		
636		4		64671		28567		20389		21861		22197		21125		18900		19460		19892		21189		21765		20885		22245		20052		21397		13091		
636		5		65055		23749		16676		19316		17908		17956		16404		16580		17156		17220		18820		19252		19284		17236		17636		11762		
636		6		65071		22213		17748		18804		18052		18068		16340		16852		16692		17764		18324		19540		19620		17204		18340		14003		
636		7		65103		20116		15699		16916		16532		16772		16804		14515		13955		15363		15971		17460		17860		16035		17060		12947		
636		8		65071		24486		18788		22037		20645		22229		22549		18628		17684		18292		18228		20405		20308		18628		20693		13891		
636		9		64767		23765		17828		19588		19780		20741		19124		18372		18372		17028		18004		19748		19924		17300		19556		12643		
636		10		64751		23381		19556		18116		18612		20517		18692		17732		17604		17572		18628		20260		20837		16644		20084		12803		
636		11		64767		23381		19236		17556		18292		17940		17316		16932		18388		19652		19796		20917		24373		18740		19572		14515		
636		12		65071		23109		17748		16051		16644		16980		15763		15747		17668		17684		17348		17348		19156		18052		17300		16420		
636		13		65071		25718		17844		17236		17524		18484		17380		17332		17460		18100		18788		17716		20036		18532		18244		17748		
636		14		64703		31255		21909		20132		19988		22325		19140		20357		18980		20292		21557		19332		21509		21125		20533		19108		
636		15		64703		35432		23013		19188		21253		21093		20036		18900		19492		18196		20308		17892		20292		20052		19700		19492		
637		0		65359		1136		944		912		1120		928		1136		944		1296		1056		976		1136		960		944		928		528		
637		1		64751		34488		21141		18116		20645		20068		20693		20068		18916		20933		22309		18980		21397		19876		19956		13987		
637		2		64687		36440		23813		22197		24790		25286		23973		25734		24389		24726		28967		23109		25174		22293		23301		15187		
637		3		64751		28038		20116		20677		23349		22149		19732		20260		20773		21909		22389		20469		21573		20485		21429		12979		
637		4		64767		28599		20405		21717		22549		21141		18868		19460		20324		21205		21765		20917		22245		20068		21429		13107		
637		5		64767		23733		16356		19124		17876		18004		16388		16612		17172		17236		18868		19252		18932		17220		17620		12050		
637		6		65071		22213		17700		18676		18292		18292		16356		17172		16692		17572		18420		19556		19636		17172		18340		14051		
637		7		65103		20485		15539		16516		16596		17012		16772		14547		13987		15203		15907		17476		18180		16035		17108		12963		
637		8		64751		24502		18788		21701		20629		22229		22245		18612		17508		18148		18276		20565		20276		18612		20709		13891		
637		9		64767		23797		17812		19652		19716		20437		19156		18404		18356		17204		17988		19748		19956		17332		19524		12435		
637		10		64751		22933		19540		18452		18564		20485		18692		17780		17972		17716		18788		19924		20789		16644		19876		12867		
637		11		64735		23333		19268		17620		18052		18004		17348		16900		18548		19748		19748		20933		24037		18724		19572		14707		
637		12		29438		8026		5445		21567		54081		5186		25662		21310		29508		37957		9285		1092		54347		25671		42052		50240		
637		13		1022		8036		17990		54339		37956		33864		5188		46148		54339		50248		13385		37957		37966		25672		42055		13381		
637		14		64735		30919		21893		20340		20004		22341		19092		20373		18756		20276		21573		19380		21509		21141		20485		19316		
637		15		64735		35384		23029		19140		20917		21061		19972		19220		19540		18244		20292		18180		20276		20004		19684		19524		
638		0		65311		928		944		976		928		928		912		912		1008		1056		928		992		944		912		896		192		
638		1		64735		34488		21141		18164		20693		20052		21029		19876		19028		21333		22341		18964		21381		19892		19956		14019		
638		2		64879		36424		23525		22341		24806		25286		23941		25974		24373		24806		29015		23061		24982		22341		23013		15155		
638		3		64751		28102		20164		21013		23413		22149		19764		20228		20853		21989		21973		20805		21573		20517		21413		13043		
638		4		64735		28631		20421		21653		22597		21365		18916		19476		19908		21573		21781		20917		22533		20084		21397		13075		
638		5		65055		23717		16372		19284		18212		18004		16388		16596		16804		17076		19028		19220		19236		17188		17588		11714		
638		6		64751		22229		17780		18612		18292		18244		16308		17156		16372		17652		18692		19156		19668		17156		18516		14051		
638		7		65151		20164		15731		16612		16516		16932		17012		14499		14035		15219		15891		17284		17892		16019		17092		12963		
638		8		64911		24678		18788		21733		20613		22197		22261		18612		17668		18132		18084		20533		20260		18596		20693		13875		
638		9		64751		24117		17828		19652		19716		20389		19188		18356		18308		16852		17940		19828		19924		17348		19364		12643		
638		10		65055		23013		19380		18116		18596		20517		18420		17588		18036		17668		18628		20276		20757		16356		20052		12803		
638		11		64735		23381		19204		17940		18068		18020		17348		16964		18324		19828		19604		21061		24021		18740		19348		14467		
638		12		65039		23093		17764		16099		16660		16964		15923		15763		17364		17668		17684		17524		19316		18068		17332		16468		
638		13		65055		25606		18180		17060		17284		18500		17380		17380		17444		18100		18804		17732		20084		18548		18052		17716		
638		14		64735		30935		21957		20148		20004		22341		19108		20357		18964		20260		21509		19348		21557		21173		20533		19076		
638		15		64751		35224		23029		19188		20965		21045		19972		19252		19460		18068		20260		17844		20276		20068		19668		19508		
639		0		65375		928		912		912		1136		944		960		960		960		944		976		1280		928		928		944		192		
639		1		64719		34552		21157		18100		20693		20036		20725		20068		18964		21317		22389		18948		21381		19908		20260		14003		
639		2		64895		36424		23525		22389		24790		25270		23957		25750		24293		24822		29015		23077		25174		22325		22981		15139		
639		3		64735		28070		20180		20709		23333		22149		19732		20244		20805		21957		22325		20437		21541		20212		21413		13011		
639		4		64847		28615		20757		21669		22261		21173		18900		19188		19956		21525		21797		20917		22261		20036		21605		13059		
639		5		64767		23909		16676		19316		18180		17940		16388		16548		16820		17236		18820		19316		19236		17172		17636		11746		
639		6		64479		22549		17716		18644		18052		18212		16372		16836		16340		17956		18420		19460		19652		17204		18532		14035		
639		7		65119		20517		15715		16900		16516		16788		16804		14515		14339		15219		15891		17412		17812		16067		17124		12947		
639		8		65055		24534		18804		21717		20661		22181		22197		18580		17748		18436		18292		20533		20260		18612		20709		13891		
639		9		65055		24133		17844		19604		19764		20453		19172		18356		18324		17236		17652		19780		19924		17300		19540		12659		
639		10		29438		16218		62796		37959		58441		29776		5449		5189		42053		62533		5193		54350		42065		17729		9294		42034		
639		11		21246		12123		9547		9285		46151		37958		13380		50242		9288		21581		33869		9298		50527		5449		5196		42041		
639		12		65071		22773		17716		16211		16644		16948		15763		15747		17524		17540		17716		17476		19316		18052		17524		16388		
639		13		65039		25510		18196		17156		17284		18452		17364		17396		17492		18084		18580		17748		20084		18308		18244		17732		
639		14		64751		30903		21957		20148		19972		22357		19108		20565		18980		20228		21541		19412		21557		21173		20501		19076		
639		15		64735		35384		23301		19172		20965		21093		19988		19236		19172		18212		19876		18196		20260		20068		20004		19172		
640		0		65295		976		928		928		1136		928		1136		928		912		912		960		1072		960		896		928		240		
640		1		64703		34440		21173		18164		20709		20052		21029		20052		18820		20981		22357		18596		21397		19908		20308		13955		
640		2		64687		36392		23509		22373		24806		25302		23989		25894		24213		24710		28663		22917		25126		22293		23349		15155		
640		3		64767		28038		20164		20725		23317		22373		19764		20228		20805		21957		22357		20677		21237		20196		21381		12995		
640		4		65039		28599		20421		21877		22229		21173		18900		19476		20116		21589		21429		21301		22533		20068		21413		13075		
640		5		65039		23925		16372		19220		18180		17940		16404		16596		17172		17044		18916		19284		19284		17204		17652		11762		
640		6		65039		22565		17700		18596		18292		18276		16356		17172		16500		17780		18388		19572		19652		17204		18324		14179		
640		7		65055		20132		15667		16916		16756		17012		17012		14515		14339		15187		15907		17460		17828		16035		17076		13171		
640		8		29438		3936		34377		46166		1361		46423		50519		62793		46149		13383		33863		21584		9551		9289		54353		54582		
640		9		8957		65374		30022		50253		29772		58448		58699		54344		37960		50243		37958		37965		13390		50244		42060		21553		
640		10		64703		22981		19332		18452		18580		20485		18692		17748		17572		17780		18628		20244		20789		16644		20052		12803		
640		11		65087		23349		19252		17588		18084		18004		17364		16948		18420		19780		19748		20981		24325		18772		19364		14499		
640		12		65071		22773		17764		16099		16692		16772		15747		15763		17332		17540		17684		17332		19076		18052		17476		16404		
640		13		65087		25718		18212		17044		17492		18468		17364		17380		17108		18164		18580		17716		19844		18516		18292		17716		
640		14		65039		30903		21973		20132		20020		22357		19140		20581		19012		19924		21525		19572		21557		21157		20597		19076		
640		15		64719		35432		23317		19172		20901		21093		19988		19268		19460		18260		20276		17844		20260		20052		19684		19508		
641		0		65375		912		928		1120		896		960		912		896		928		1120		992		1072		896		896		896		224		
641		1		65055		34488		21125		18068		20677		20036		21029		20068		18820		20949		22005		19028		21381		19924		20228		13955		
641		2		64671		36440		23813		22149		24790		25254		23941		25974		24405		24774		29031		23061		25158		22293		23317		15123		
641		3		64735		28246		20164		20725		23333		22389		19748		20228		20437		21893		22341		20437		21573		20501		21429		12947		
641		4		64671		28791		20421		21797		22245		21349		18900		19460		19892		21189		21445		20981		22533		20036		21605		13155		
641		5		65087		23893		16372		19252		18180		17652		16388		16612		16836		17060		18884		18932		19236		17204		17588		11746		
641		6		65039		22213		17732		18660		18260		18260		16356		16884		16708		17780		18372		19540		19620		17204		18356		14003		
641		7		65071		20116		15731		16612		16708		16996		16772		14483		14035		15203		15587		17428		17796		16051		17060		13155		
641		8		64735		24454		18788		21733		20629		22165		22533		18612		17700		18068		18228		20389		20308		18644		20997		13923		
641		9		64767		23797		17876		19636		19780		20453		19460		18356		18548		17156		17812		19748		19924		17348		19524		12643		
641		10		64703		23301		19364		18164		18580		20517		18404		17780		17604		17748		18612		19876		20853		16340		20084		12883		
641		11		64767		23349		19300		17636		18068		17972		17348		16964		18340		19588		19780		20869		24053		18708		19332		14499		
641		12		65055		23141		17748		16099		16660		16788		15971		15763		17316		17700		17684		17492		19140		18292		17300		16388		
641		13		65039		25718		18228		17028		17444		18500		17316		17364		17460		18052		18756		17572		19924		18548		18276		17732		
641		14		64687		30919		21973		20132		20004		22309		19124		20597		19028		19924		21541		19348		21525		21141		20565		19092		
641		15		64719		35224		23301		19172		21253		21077		20052		19284		19460		18196		20308		17812		20260		20084		19972		19188		
642		0		65343		944		928		944		1136		960		912		912		992		992		944		928		928		1136		912		240		
642		1		64751		34664		21173		18148		20997		20020		21029		20084		18996		20965		22325		18820		21429		19908		20260		13971		
642		2		64719		36456		23509		22389		24822		25254		23941		25974		24405		24758		28807		23093		25174		22341		23029		15187		
642		3		64767		28246		20212		20725		23413		22149		19732		20292		20789		22133		22277		20405		21589		20196		21429		12979		
642		4		64735		28599		20469		21877		22245		21349		18884		19476		20260		21157		21813		21269		22245		19844		21589		13075		
642		5		65055		23877		16676		19300		18228		17972		16388		16580		16868		17220		18836		18852		19268		17204		17540		12034		
642		6		65103		22549		17700		18676		18068		18276		16340		17156		16340		17652		18340		19540		19588		17172		18308		13987		
642		7		65103		20517		15683		16628		16516		16980		16980		14483		13955		15027		15747		17140		17860		16019		17268		12947		
642		8		64719		24646		18564		22037		20853		22229		22229		18660		17284		18148		18212		20389		20276		18612		20709		13827		
642		9		64751		24085		17828		19620		19780		20389		19156		18324		18356		17236		18020		19796		20260		17332		19332		12611		
642		10		64751		23013		19332		18436		18596		20549		18708		17748		17940		17668		18772		19956		20805		16676		19876		12803		
